iteration,score,q_val,nowMem,pealMem
717,4,81.4454,4318.01,5666.28
718,14,96.7485,4318.11,5666.28
719,8,84.991,4318.07,5666.28
720,3,96.3573,4318.16,5666.28
721,5,108.8157,4318.2,5666.28
722,2,79.0106,4318.36,5666.28
723,1,77.8206,4318.42,5666.28
724,4,-111.8283,4318.56,5666.28
725,2,77.4805,4320.5,5666.28
726,8,105.3297,4320.76,5666.28
727,3,111.107,4320.79,5666.28
728,4,111.0174,4321.2,5666.28
729,0,82.859,4320.92,5666.28
730,3,-342.5529,4321.22,5666.28
731,11,106.8105,4321.52,5666.28
732,3,111.2209,4321.72,5666.28
733,1,71.1794,4321.69,5666.28
734,2,-573.3263,4321.82,5666.28
735,5,105.8048,4321.93,5666.28
736,0,94.7291,4321.71,5666.28
737,5,-604.1098,4321.99,5666.28
738,6,109.2479,4322.08,5666.28
739,0,91.0856,4321.74,5666.28
740,1,60.8824,4321.69,5666.28
741,4,78.7516,4322.06,5666.28
742,3,84.9835,4322.12,5666.28
743,6,88.0329,4322.24,5666.28
744,0,94.6642,4322.04,5666.28
745,3,90.4364,4322.25,5666.28
746,7,105.3872,4322.49,5666.28
747,0,76.5382,4322.2,5666.28
748,9,-374.0887,4322.45,5666.28
749,9,75.1916,4322.52,5666.28
750,0,93.982,4324.22,5666.28
751,6,-100.528,4324.56,5666.28
752,0,84.2066,4324.34,5666.28
753,5,77.7863,4324.58,5666.28
754,8,86.4007,4324.7,5666.28
755,7,107.9071,4324.75,5666.28
756,21,79.4344,4324.91,5666.28
757,15,112.4672,4325.06,5666.28
758,0,90.7609,4324.83,5666.28
759,3,81.0506,4325.14,5666.28
760,2,106.3219,4325.4,5666.28
761,0,63.2337,4325.23,5666.28
762,4,48.0598,4325.55,5666.28
763,16,93.1564,4325.72,5666.28
764,1,88.892,4325.79,5666.28
765,0,-633.568,4325.79,5666.28
766,13,12.9885,4326.04,5666.28
767,4,107.5694,4326.17,5666.28
768,8,114.2137,4326.12,5666.28
769,7,114.0845,4326.4,5666.28
770,4,95.1878,4326.48,5666.28
771,0,97.1278,4326.16,5666.28
772,0,-983.4291,4326.11,5666.28
773,0,-248.1945,4326.15,5666.28
774,8,-157.6463,4326.5,5666.28
775,3,109.1019,4328.69,5676.91
776,3,75.2598,4328.83,5676.91
777,4,-282.3412,4329.08,5676.91
778,19,78.0124,4329.28,5676.91
779,4,106.7008,4329.56,5676.91
780,4,75.3277,4329.64,5676.91
781,0,93.8209,4329.42,5676.91
782,2,92.4871,4329.7,5676.91
783,3,100.0577,4329.91,5676.91
784,15,110.0483,4329.95,5676.91
785,2,80.7503,4330.03,5676.91
786,13,78.1377,4330.02,5676.91
787,0,77.3622,4329.8,5676.91
788,4,-435.3234,4330.1,5676.91
789,4,77.5597,4330.29,5676.91
790,2,106.5679,4330.54,5676.91
791,1,109.3184,4330.6,5676.91
792,8,-208.5688,4330.73,5676.91
793,0,92.0669,4330.43,5676.91
794,7,-143.663,4330.77,5676.91
795,6,112.6028,4330.83,5676.91
796,9,115.2539,4330.88,5676.91
797,12,108.2215,4330.94,5676.91
798,32,114.7169,4330.94,5676.91
799,7,80.9687,4331.11,5676.91
800,0,93.8961,4332.81,5676.91
801,4,-555.5156,4333.16,5676.91
802,3,105.305,4333.28,5676.91
803,2,106.5002,4333.39,5676.91
804,0,89.1893,4333.15,5676.91
805,4,-598.1112,4333.39,5676.91
806,5,103.7792,4333.52,5676.91
807,0,86.6414,4333.34,5676.91
808,0,-232.9952,4333.37,5676.91
809,3,-479.5875,4333.67,5676.91
810,3,114.3804,4333.77,5676.91
811,0,69.0204,4333.49,5676.91
812,3,-732.1413,4333.74,5676.91
813,7,110.1721,4333.93,5676.91
814,1,76.0002,4334.0,5676.91
815,14,-394.6859,4334.1,5676.91
816,0,98.2458,4333.81,5676.91
817,15,39.1429,4334.08,5676.91
818,1,97.7582,4334.2,5676.91
819,14,-417.0977,4334.51,5676.91
820,3,114.5168,4334.6,5676.91
821,24,106.6425,4334.85,5676.91
822,9,89.2587,4334.94,5676.91
823,0,62.8051,4334.75,5676.91
824,5,-305.0314,4335.35,5676.91
825,2,82.4021,4337.28,5688.85
826,4,115.4996,4337.36,5688.85
827,2,65.6677,4337.43,5688.85
828,1,83.5845,4337.6,5688.85
829,0,79.0022,4337.35,5688.85
830,0,-383.0735,4337.34,5688.85
831,6,-109.3269,4337.74,5688.85
832,5,115.6585,4337.85,5688.85
833,2,107.3637,4337.87,5688.85
834,5,88.5459,4338.06,5688.85
835,3,84.0389,4338.05,5688.85
836,0,60.7303,4337.84,5688.85
837,1,-368.4314,4338.14,5688.85
838,6,-234.5078,4338.36,5688.85
839,7,119.0461,4338.46,5688.85
840,14,119.1094,4338.55,5688.85
841,4,87.8855,4338.55,5688.85
842,5,98.8451,4338.62,5688.85
843,3,113.6537,4338.69,5688.85
844,7,105.3184,4338.9,5688.85
845,1,61.7392,4339.13,5688.85
846,14,-146.4182,4339.34,5688.85
847,6,117.9145,4339.5,5688.85
848,7,103.5623,4339.86,5688.85
849,4,83.7501,4339.84,5688.85
850,10,84.6345,4342.38,5717.26
851,2,62.7872,4342.56,5717.26
852,5,85.0914,4342.64,5717.26
853,17,121.0461,4342.65,5717.26
854,7,121.6973,4342.85,5717.26
855,0,101.3705,4342.55,5717.26
856,3,98.3342,4342.84,5717.26
857,5,108.237,4342.98,5717.26
858,3,63.2948,4343.06,5717.26
859,6,118.4301,4343.21,5717.26
860,5,94.2102,4343.21,5717.26
861,6,98.721,4343.16,5717.26
862,6,110.1447,4343.29,5717.26
863,15,95.5574,4343.35,5717.26
864,2,97.1948,4343.42,5717.26
865,5,115.3094,4343.57,5717.26
866,12,99.9312,4343.66,5717.26
867,7,105.448,4343.74,5717.26
868,12,117.3177,4343.84,5717.26
869,0,95.218,4343.54,5717.26
870,6,-728.0163,4343.82,5717.26
871,9,119.571,4343.96,5717.26
872,1,97.2017,4343.91,5717.26
873,2,-153.8094,4344.1,5717.26
874,8,85.9636,4344.07,5717.26
875,5,86.8848,4346.68,5717.26
876,0,66.7339,4346.54,5717.26
877,2,86.3699,4346.73,5717.26
878,7,89.9596,4346.79,5717.26
879,1,102.2864,4346.78,5717.26
880,0,-501.8431,4346.66,5717.26
881,0,-758.0221,4346.57,5717.26
882,4,-480.3319,4346.84,5717.26
883,5,117.287,4346.95,5717.26
884,5,114.2549,4347.02,5717.26
885,4,121.6934,4347.2,5717.26
886,2,114.3243,4347.22,5717.26
887,4,124.2673,4347.4,5717.26
888,9,75.8249,4347.26,5717.26
889,7,119.1199,4347.4,5717.26
890,9,112.0516,4347.47,5717.26
891,14,124.061,4347.64,5717.26
892,4,87.3645,4347.81,5717.26
893,1,113.2444,4347.8,5717.26
894,2,-413.189,4347.98,5717.26
895,6,110.6162,4348.08,5717.26
896,8,125.6206,4348.03,5717.26
897,16,125.6587,4348.0,5717.26
898,16,123.4736,4348.15,5717.26
899,1,103.0667,4348.1,5717.26
900,1,-169.8369,4350.7,5717.26
901,0,81.3863,4350.58,5717.26
902,4,-878.572,4350.77,5717.26
903,6,122.4306,4351.01,5717.26
904,0,98.8963,4350.72,5717.26
905,0,104.6206,4350.74,5717.26
906,10,-554.7336,4351.15,5717.26
907,1,100.8864,4351.25,5717.26
908,5,-230.8174,4351.39,5717.26
909,1,107.6734,4351.34,5717.26
910,20,84.7416,4351.65,5717.26
911,3,111.5614,4351.66,5717.26
912,2,107.0849,4351.69,5717.26
913,1,63.8669,4351.77,5717.26
914,7,-121.0726,4351.92,5717.26
915,3,89.3948,4351.88,5717.26
916,20,121.3025,4351.92,5717.26
917,3,110.48,4351.93,5717.26
918,18,109.2603,4352.2,5717.26
919,17,124.3008,4352.28,5717.26
920,2,126.0326,4352.37,5717.26
921,4,120.2009,4352.37,5717.26
922,9,123.1904,4352.5,5717.26
923,1,66.558,4352.42,5717.26
924,11,-378.9188,4352.64,5717.26
925,0,91.3387,4321.45,5717.26
926,19,-22.9675,4321.63,5717.26
927,18,123.8534,4321.75,5717.26
928,1,84.8946,4321.72,5717.26
929,1,-268.6694,4321.76,5717.26
930,10,-239.4026,4321.86,5717.26
931,10,127.287,4321.87,5717.26
932,1,104.5134,4321.77,5717.26
933,11,16.5999,4321.84,5717.26
934,11,129.5626,4321.8,5717.26
935,1,100.2489,4321.77,5717.26
936,1,-322.926,4321.92,5717.26
937,7,108.3144,4322.07,5717.26
938,6,122.1828,4322.03,5717.26
939,2,123.9509,4322.01,5717.26
940,3,126.3096,4322.06,5717.26
941,6,129.8522,4322.12,5717.26
942,14,129.5873,4322.36,5717.26
943,5,117.5354,4322.32,5717.26
944,9,110.7249,4322.13,5717.26
945,3,127.8071,4322.26,5717.26
946,0,96.8407,4322.03,5717.26
947,5,-383.1103,4322.23,5717.26
948,40,92.9659,4322.43,5717.26
949,4,119.0927,4322.58,5717.26
950,9,114.45,4324.44,5717.26
951,11,102.1684,4324.48,5717.26
952,3,123.4492,4324.73,5717.26
953,2,130.1416,4324.7,5717.26
954,6,127.1973,4324.88,5717.26
955,19,63.6321,4324.8,5717.26
956,15,91.4358,4325.04,5717.26
957,1,94.4929,4324.96,5717.26
958,4,-404.5354,4325.16,5717.26
959,5,130.9577,4325.15,5717.26
960,4,104.5889,4325.22,5717.26
961,4,123.6509,4325.29,5717.26
962,19,88.4317,4325.53,5717.26
963,9,64.361,4325.62,5717.26
964,0,100.0988,4325.45,5717.26
965,0,83.7822,4325.42,5717.26
966,5,-659.9959,4325.78,5717.26
967,12,128.3041,4325.85,5717.26
968,7,100.9867,4325.79,5717.26
969,9,121.2387,4325.86,5717.26
970,3,127.3066,4325.93,5717.26
971,3,128.5769,4326.06,5717.26
972,8,130.9094,4326.11,5717.26
973,7,91.5139,4326.16,5717.26
974,1,103.9203,4326.16,5717.26
975,11,-144.2392,4328.14,5717.38
976,5,-413.2612,4328.21,5717.38
977,3,129.9843,4328.3,5717.38
978,2,104.1453,4328.27,5717.38
979,2,109.5506,4328.25,5717.38
980,5,125.9248,4328.35,5717.38
981,13,96.6356,4328.86,5717.38
982,5,91.8443,4329.0,5717.38
983,3,117.691,4329.13,5717.38
984,8,130.8002,4329.14,5717.38
985,12,64.9572,4329.21,5717.38
986,0,98.0967,4329.03,5717.38
987,3,-373.6657,4329.3,5717.38
988,7,93.3034,4329.41,5717.38
989,2,112.6499,4329.39,5717.38
990,0,117.8873,4329.15,5717.38
991,9,92.1299,4329.4,5717.38
992,7,127.9825,4329.55,5717.38
993,3,131.1698,4329.56,5717.38
994,1,97.3716,4329.52,5717.38
995,4,-386.0465,4329.7,5717.38
996,0,83.1713,4329.38,5717.38
997,2,-106.3654,4329.59,5717.38
998,7,120.2346,4329.78,5717.38
999,0,73.4968,4329.51,5717.38
1000,5,-591.1521,4331.72,5717.38
1001,7,129.581,4331.94,5717.38
1002,13,132.6447,4332.07,5717.38
1003,0,100.0202,4331.79,5717.38
1004,4,-634.14,4332.05,5717.38
1005,4,133.8085,4332.09,5717.38
1006,2,110.9088,4332.07,5717.38
1007,13,122.7674,4332.16,5717.38
1008,11,103.1152,4332.2,5717.38
1009,1,103.3569,4332.19,5717.38
1010,6,-443.6187,4332.34,5717.38
1011,1,115.7073,4332.12,5717.38
1012,1,119.546,4332.15,5717.38
1013,2,112.8734,4332.46,5717.38
1014,10,113.5389,4332.5,5717.38
1015,2,90.7694,4332.48,5717.38
1016,2,118.2377,4332.67,5717.38
1017,0,98.1967,4332.36,5717.38
1018,5,-279.6673,4332.59,5717.38
1019,5,132.0966,4332.73,5717.38
1020,3,-51.9842,4332.9,5717.38
1021,2,-112.1599,4333.02,5717.38
1022,0,87.2991,4332.69,5717.38
1023,9,-94.7069,4333.0,5717.38
1024,10,92.0036,4333.12,5717.38
1025,0,102.4134,4334.83,5717.38
1026,3,-455.1241,4335.13,5717.38
1027,5,93.9714,4335.42,5717.38
1028,4,130.6202,4335.4,5717.38
1029,19,121.877,4335.49,5717.38
1030,8,104.5418,4335.45,5717.38
1031,4,124.3708,4335.46,5717.38
1032,2,106.4246,4335.48,5717.38
1033,17,123.0667,4335.57,5717.38
1034,3,132.9814,4335.57,5717.38
1035,5,136.3404,4335.59,5717.38
1036,3,132.5597,4335.7,5717.38
1037,0,110.7127,4335.47,5717.38
1038,7,111.5861,4335.79,5717.38
1039,2,114.1066,4335.87,5717.38
1040,4,95.2509,4335.88,5717.38
1041,0,97.1732,4335.64,5717.38
1042,3,-164.7564,4335.86,5717.38
1043,3,95.6625,4336.03,5717.38
1044,10,121.3276,4336.0,5717.38
1045,3,124.4287,4335.98,5717.38
1046,2,114.235,4336.03,5717.38
1047,25,103.9868,4336.06,5717.38
1048,1,-207.5429,4336.05,5717.38
1049,4,93.3251,4336.18,5717.38
1050,10,-440.0913,4338.2,5730.5
1051,13,95.5344,4338.36,5730.5
1052,2,96.8441,4338.5,5730.5
1053,5,94.639,4338.54,5730.5
1054,4,128.8108,4338.65,5730.5
1055,11,125.3045,4338.78,5730.5
1056,7,131.7294,4338.78,5730.5
1057,2,137.0913,4338.79,5730.5
1058,2,114.1117,4338.77,5730.5
1059,8,126.5197,4338.76,5730.5
1060,4,125.7139,4338.88,5730.5
1061,6,96.1408,4339.13,5730.5
1062,3,94.1922,4339.19,5730.5
1063,2,118.0332,4339.29,5730.5
1064,4,96.8781,4339.35,5730.5
1065,16,94.8006,4339.51,5730.5
1066,1,104.7784,4339.58,5730.5
1067,12,-166.8494,4339.66,5730.5
1068,13,137.5089,4339.71,5730.5
1069,13,102.554,4339.69,5730.5
1070,5,57.4395,4339.79,5730.5
1071,3,122.2319,4339.82,5730.5
1072,26,115.2457,4339.87,5730.5
1073,9,135.9695,4339.88,5730.5
1074,7,137.8736,4339.89,5730.5
1075,3,109.0744,4341.84,5730.5
1076,10,98.0482,4341.91,5730.5
1077,2,135.3253,4341.95,5730.5
1078,3,108.3391,4342.05,5730.5
1079,1,108.6272,4342.09,5730.5
1080,3,-253.8306,4342.19,5730.5
1081,10,129.2946,4342.35,5730.5
1082,1,108.8082,4342.36,5730.5
1083,1,-388.2993,4342.38,5730.5
1084,1,85.1697,4342.52,5730.5
1085,1,97.2765,4342.93,5730.5
1086,7,95.3286,4343.17,5730.5
1087,3,95.9239,4343.07,5730.5
1088,6,124.224,4343.18,5730.5
1089,5,126.6272,4343.16,5730.5
1090,2,72.5695,4343.19,5730.5
1091,9,133.4899,4343.11,5730.5
1092,1,112.0747,4342.92,5730.5
1093,4,84.6976,4343.17,5730.5
1094,1,125.0698,4343.01,5730.5
1095,3,100.3912,4343.3,5730.5
1096,3,95.9652,4343.47,5730.5
1097,4,133.1461,4343.44,5730.5
1098,2,95.6792,4343.56,5730.5
1099,0,94.4895,4343.31,5730.5
1100,1,-518.0671,4345.2,5730.5
1101,2,112.5973,4345.56,5730.5
1102,3,109.109,4345.76,5730.5
1103,1,95.7558,4345.75,5730.5
1104,5,-356.6421,4345.91,5730.5
1105,8,130.8391,4345.84,5730.5
1106,4,138.5318,4345.86,5730.5
1107,3,118.9205,4345.92,5730.5
1108,0,126.7054,4345.76,5730.5
1109,1,100.4338,4345.93,5730.5
1110,1,97.9471,4346.05,5730.5
1111,2,93.7136,4346.16,5730.5
1112,5,137.1981,4346.23,5730.5
1113,1,132.0659,4345.99,5730.5
1114,15,107.3803,4346.43,5730.5
1115,2,136.3776,4346.51,5730.5
1116,6,125.8072,4346.48,5730.5
1117,0,16.4322,4346.3,5730.5
1118,3,125.6955,4346.58,5730.5
1119,3,136.8176,4346.69,5730.5
1120,0,101.1045,4346.4,5730.5
1121,4,-285.3763,4346.61,5730.5
1122,1,79.5302,4346.77,5730.5
1123,3,-169.1137,4346.88,5730.5
1124,1,111.9896,4346.8,5730.5
1125,8,-179.2028,4348.74,5741.36
1126,0,106.8523,4348.56,5741.36
1127,6,101.9557,4348.99,5741.36
1128,6,140.1627,4349.0,5741.36
1129,12,111.3603,4349.03,5741.36
1130,4,138.1194,4349.13,5741.36
1131,10,144.7155,4349.13,5741.36
1132,6,129.405,4349.15,5741.36
1133,7,142.0141,4349.26,5741.36
1134,3,142.1273,4349.26,5741.36
1135,11,141.6214,4349.41,5741.36
1136,2,142.3229,4349.39,5741.36
1137,2,142.1827,4349.38,5741.36
1138,4,98.5383,4349.35,5741.36
1139,6,142.7685,4349.42,5741.36
1140,20,145.889,4349.5,5741.36
1141,1,131.0735,4349.39,5741.36
1142,1,-384.3811,4349.57,5741.36
1143,14,-433.9584,4349.68,5741.36
1144,4,142.0486,4349.72,5741.36
1145,19,141.2909,4349.7,5741.36
1146,1,136.4254,4349.69,5741.36
1147,10,-278.4295,4349.83,5741.36
1148,2,142.5982,4349.79,5741.36
1149,5,141.9609,4349.82,5741.36
1150,2,144.4726,4351.84,5741.36
1151,8,143.8207,4351.91,5741.36
1152,4,118.3919,4351.94,5741.36
1153,3,137.6622,4351.99,5741.36
1154,12,142.1841,4352.02,5741.36
1155,6,144.6623,4352.15,5741.36
1156,0,97.7883,4351.87,5741.36
1157,3,-593.5883,4352.28,5741.36
1158,1,103.9295,4352.28,5741.36
1159,11,-420.3738,4352.24,5741.36
1160,4,137.4063,4352.26,5741.36
1161,6,142.7669,4352.29,5741.36
1162,10,141.6412,4352.44,5741.36
1163,6,124.7662,4352.41,5741.36
1164,5,146.7113,4352.55,5741.36
1165,4,140.1402,4352.49,5741.36
1166,9,145.8439,4352.52,5741.36
1167,1,139.3236,4352.45,5741.36
1168,6,-170.2025,4352.65,5741.36
1169,1,107.8451,4352.56,5741.36
1170,1,-159.7201,4352.68,5741.36
1171,1,-216.2565,4352.68,5741.36
1172,7,132.6425,4352.81,5741.36
1173,2,149.085,4352.81,5741.36
1174,2,-119.3725,4352.85,5741.36
1175,1,77.4115,4354.8,5741.36
1176,4,-376.5977,4355.01,5741.36
1177,6,120.3991,4354.98,5741.36
1178,2,127.1644,4355.11,5741.36
1179,6,149.7925,4355.16,5741.36
1180,2,147.1912,4355.09,5741.36
1181,2,150.1597,4355.05,5741.36
1182,10,151.5485,4355.08,5741.36
1183,2,149.9498,4355.13,5741.36
1184,7,103.8143,4355.27,5741.36
1185,4,144.3233,4355.31,5741.36
1186,3,122.8004,4355.34,5741.36
1187,7,140.722,4355.46,5741.36
1188,1,87.2,4355.16,5741.36
1189,2,-45.7927,4355.29,5741.36
1190,6,143.9381,4355.33,5741.36
1191,2,78.8567,4355.42,5741.36
1192,2,144.6556,4355.5,5741.36
1193,3,145.0745,4355.62,5741.36
1194,4,148.8562,4355.7,5741.36
1195,9,146.4811,4355.74,5741.36
1196,3,143.2993,4355.62,5741.36
1197,0,140.6044,4355.42,5741.36
1198,0,116.9058,4355.37,5741.36
1199,3,143.2937,4355.75,5741.36
1200,1,137.5209,4357.79,5741.36
1201,2,-193.5121,4357.97,5741.36
1202,3,151.3569,4358.06,5741.36
1203,4,104.4659,4358.24,5741.36
1204,2,104.3975,4358.31,5741.36
1205,25,142.6904,4358.44,5741.36
1206,2,143.2813,4358.41,5741.36
1207,3,149.3284,4358.46,5741.36
1208,1,91.0439,4358.3,5741.36
1209,4,-125.4157,4358.6,5741.36
1210,1,-123.963,4358.6,5741.36
1211,10,-624.7983,4358.81,5741.36
1212,4,148.7884,4358.87,5741.36
1213,0,113.3773,4358.56,5741.36
1214,1,-27.8958,4358.56,5741.36
1215,5,119.9362,4358.96,5741.36
1216,5,152.5105,4358.99,5741.36
1217,2,100.6395,4358.92,5741.36
1218,6,150.2854,4358.95,5741.36
1219,2,114.7578,4358.98,5741.36
1220,4,130.6944,4359.15,5741.36
1221,14,136.0947,4359.19,5741.36
1222,1,47.6977,4359.02,5741.36
1223,11,39.7464,4359.21,5741.36
1224,4,134.5748,4359.34,5741.36
1225,0,109.1418,4361.07,5741.36
1226,5,-492.9586,4361.25,5741.36
1227,4,137.5066,4361.46,5741.36
1228,2,148.0015,4361.4,5741.36
1229,5,148.526,4361.38,5741.36
1230,1,115.4228,4361.4,5741.36
1231,18,-97.874,4361.56,5741.36
1232,11,151.1044,4361.66,5741.36
1233,2,141.693,4361.65,5741.36
1234,11,114.9136,4361.73,5741.36
1235,2,149.6909,4361.64,5741.36
1236,3,103.4948,4361.7,5741.36
1237,7,-146.5865,4361.75,5741.36
1238,7,121.5972,4361.8,5741.36
1239,4,150.5665,4361.92,5741.36
1240,8,139.138,4361.91,5741.36
1241,1,140.5504,4361.71,5741.36
1242,7,106.5255,4362.05,5741.36
1243,6,146.2295,4362.09,5741.36
1244,3,-73.7354,4362.07,5741.36
1245,3,152.3293,4362.11,5741.36
1246,8,131.5462,4362.08,5741.36
1247,4,154.5178,4362.23,5741.36
1248,8,80.1102,4362.3,5741.36
1249,0,93.1616,4362.21,5741.36
1250,4,-357.2037,4364.4,5754.2
1251,0,94.2739,4364.31,5754.2
1252,2,-553.8221,4364.49,5754.2
1253,1,78.3326,4364.63,5754.2
1254,2,-212.6641,4364.68,5754.2
1255,7,152.8211,4364.62,5754.2
1256,8,-129.9612,4364.67,5754.2
1257,9,134.3133,4364.78,5754.2
1258,2,134.4137,4364.91,5754.2
1259,4,130.9563,4364.95,5754.2
1260,3,125.8633,4364.95,5754.2
1261,0,108.9999,4364.67,5754.2
1262,1,107.2033,4364.91,5754.2
1263,2,-418.7805,4365.1,5754.2
1264,4,139.8585,4365.08,5754.2
1265,7,141.5666,4365.06,5754.2
1266,13,121.2866,4365.24,5754.2
1267,3,144.4144,4365.2,5754.2
1268,0,113.3766,4365.01,5754.2
1269,2,-86.1964,4365.24,5754.2
1270,1,142.4836,4365.09,5754.2
1271,2,100.5999,4365.27,5754.2
1272,1,133.2856,4365.38,5754.2
1273,8,-360.7971,4365.5,5754.2
1274,1,125.4461,4365.46,5754.2
1275,3,-319.1831,4367.58,5756.62
1276,2,147.8123,4367.71,5756.62
1277,1,114.2137,4367.65,5756.62
1278,4,-221.0079,4367.78,5756.62
1279,3,150.9563,4367.84,5756.62
1280,1,102.9519,4367.73,5756.62
1281,2,-220.2401,4367.77,5756.62
1282,1,133.1304,4367.47,5756.62
1283,4,-270.4962,4367.68,5756.62
1284,3,128.1923,4367.75,5756.62
1285,3,146.536,4367.86,5756.62
1286,2,108.8317,4367.97,5756.62
1287,1,118.7066,4367.93,5756.62
1288,2,-113.1179,4367.98,5756.62
1289,1,124.2582,4367.93,5756.62
1290,1,-108.3334,4367.96,5756.62
1291,1,-761.3491,4368.0,5756.62
1292,2,-446.9692,4368.15,5756.62
1293,2,142.3542,4368.06,5756.62
1294,3,124.3569,4368.12,5756.62
1295,11,154.4793,4368.16,5756.62
1296,5,141.8805,4368.26,5756.62
1297,1,120.5586,4368.29,5756.62
1298,4,109.4185,4368.75,5756.62
1299,0,122.1305,4368.49,5756.62
1300,1,102.9288,4370.59,5756.62
1301,3,153.6873,4370.79,5756.62
1302,0,112.6141,4370.52,5756.62
1303,0,130.6369,4370.47,5756.62
1304,4,123.1382,4370.77,5756.62
1305,4,154.0158,4370.9,5756.62
1306,2,110.0438,4370.95,5756.62
1307,3,108.8001,4371.12,5756.62
1308,3,143.8028,4371.34,5756.62
1309,5,109.3889,4371.28,5756.62
1310,2,123.4147,4371.26,5756.62
1311,4,142.0036,4371.33,5756.62
1312,0,123.0214,4371.19,5756.62
1313,0,78.0083,4371.17,5756.62
1314,7,153.7283,4371.48,5756.62
1315,2,135.3009,4371.54,5756.62
1316,4,142.2583,4371.64,5756.62
1317,2,144.2801,4371.54,5756.62
1318,3,153.0975,4371.62,5756.62
1319,1,147.4877,4371.68,5756.62
1320,2,80.4449,4371.81,5756.62
1321,3,113.5105,4371.83,5756.62
1322,5,108.3198,4371.89,5756.62
1323,3,110.4721,4371.91,5756.62
1324,3,142.9685,4371.9,5756.62
1325,3,138.1513,4374.31,5766.67
1326,1,148.0018,4374.14,5766.67
1327,2,-194.3792,4374.33,5766.67
1328,5,133.5859,4374.6,5766.67
1329,3,111.2891,4374.6,5766.67
1330,3,143.2257,4374.62,5766.67
1331,3,145.2066,4374.64,5766.67
1332,2,140.6244,4374.67,5766.67
1333,5,154.817,4374.78,5766.67
1334,1,112.8568,4374.75,5766.67
1335,3,131.1281,4374.89,5766.67
1336,3,147.4047,4374.91,5766.67
1337,1,-66.3178,4374.89,5766.67
1338,1,146.6864,4375.0,5766.67
1339,0,78.9911,4374.84,5766.67
1340,2,62.9218,4375.05,5766.67
1341,0,81.6557,4374.93,5766.67
1342,2,130.2772,4375.2,5766.67
1343,5,63.2598,4375.36,5766.67
1344,3,153.7002,4375.5,5766.67
1345,2,149.9717,4375.38,5766.67
1346,0,131.75,4375.11,5766.67
1347,3,150.604,4375.39,5766.67
1348,0,119.4376,4375.14,5766.67
1349,1,92.7693,4375.32,5766.67
1350,1,-222.5414,4377.9,5766.67
1351,2,-223.9716,4378.03,5766.67
1352,3,153.514,4378.09,5766.67
1353,5,154.1599,4378.1,5766.67
1354,1,143.2501,4377.86,5766.67
1355,1,136.8221,4377.9,5766.67
1356,1,85.4697,4378.1,5766.67
1357,3,-426.806,4378.33,5766.67
1358,2,155.4878,4378.25,5766.67
1359,1,135.7354,4378.1,5766.67
1360,1,117.5318,4378.23,5766.67
1361,1,-299.1005,4378.14,5766.67
1362,3,143.5563,4378.32,5766.67
1363,1,121.4062,4378.11,5766.67
1364,1,149.25,4378.1,5766.67
1365,1,144.4766,4378.1,5766.67
1366,0,125.2239,4378.24,5766.67
1367,1,-804.8726,4378.22,5766.67
1368,1,89.7006,4378.5,5766.67
1369,1,-211.3555,4378.47,5766.67
1370,1,1.2999,4378.36,5766.67
1371,1,147.1615,4378.32,5766.67
1372,1,-243.7432,4378.35,5766.67
1373,4,136.2071,4378.61,5766.67
1374,1,135.2296,4378.88,5766.67
1375,2,111.9171,4381.36,5774.15
1376,3,90.0885,4381.37,5774.15
1377,1,114.5728,4381.25,5774.15
1378,2,138.3536,4381.48,5774.15
1379,2,152.7372,4381.76,5774.15
1380,0,116.0704,4381.58,5774.15
1381,5,-549.5701,4381.83,5774.15
1382,0,159.2871,4381.65,5774.15
1383,2,131.7586,4381.82,5774.15
1384,1,156.7816,4381.75,5774.15
1385,1,26.2133,4381.9,5774.15
1386,1,-421.2174,4381.83,5774.15
1387,1,100.5734,4381.73,5774.15
1388,1,159.8554,4381.81,5774.15
1389,1,121.717,4382.09,5774.15
1390,1,148.6573,4381.96,5774.15
1391,1,109.8353,4381.9,5774.15
1392,2,147.7538,4382.21,5774.15
1393,2,130.6636,4382.15,5774.15
1394,0,155.9831,4382.09,5774.15
1395,1,118.5426,4382.08,5774.15
1396,0,132.9267,4382.16,5774.15
1397,2,-301.1226,4382.43,5774.15
1398,1,155.7626,4382.45,5774.15
1399,1,-50.4334,4382.52,5774.15
1400,2,104.4333,4385.08,5779.33
1401,2,152.5417,4385.21,5779.33
1402,0,159.7056,4385.0,5779.33
1403,0,71.1948,4385.06,5779.33
1404,0,-382.6322,4385.01,5779.33
1405,7,132.2021,4385.29,5779.33
1406,4,126.4288,4385.39,5779.33
1407,8,112.3075,4385.52,5779.33
1408,2,-36.4743,4385.51,5779.33
1409,0,135.5242,4385.31,5779.33
1410,1,150.7712,4385.35,5779.33
1411,2,151.2468,4385.74,5779.33
1412,0,140.6178,4385.57,5779.33
1413,6,144.2,4385.76,5779.33
1414,1,137.8686,4385.88,5779.33
1415,2,-98.1344,4386.04,5779.33
1416,1,156.0913,4385.99,5779.33
1417,2,-132.1343,4386.15,5779.33
1418,1,126.6773,4386.13,5779.33
1419,3,-370.0095,4386.2,5779.33
1420,2,143.1826,4386.26,5779.33
1421,0,157.41,4385.98,5779.33
1422,5,-53.158,4386.16,5779.33
1423,0,128.083,4385.99,5779.33
1424,1,-113.1959,4385.92,5779.33
1425,3,147.7192,4388.83,5785.82
